id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr,trailer_url,video_id
tt15271654,Juste ciel!,2022,87,Comedy,"['Valérie Bonneton', 'Camille Chamoux', 'Claire Nadeau']","[""Mère Véronique de l'Elévation"", 'Soeur Augustine', 'Soeur Bernadette']",Laurent Tirard,4.9,344.0,Five nuns set their sights on winning the cash prize in a major cycling race to raise money to renovate a dilapidated hospice. The only hitch is that none of them can ride a bicycle.,3.353,/obL1CaAMpa55ue2qTR4rap9hUAE.jpg,"Pour sauver l’EHPAD local qui tombe en ruines, cinq religieuses un peu fofolles sont prêtes à tout. Y compris à participer à une course cycliste, afin d’en remporter le prix. Seul bémol : elles sont nulles à vélo. Et pour ne rien arranger, elles ne sont pas les seules sur le coup.",https://www.youtube.com/watch?v=7PJbLKyUt48,7PJbLKyUt48
tt15377036,Les cadors,2022,85,Comedy,"['Grégoire Ludig', 'Jean-Paul Rouve', 'Michel Blanc']","['Antoine Dagostino', 'Christian Dagostino', 'Jean-Pierre Deloup']",Julien Guetta,5.1,196.0,"Antoine and Christian, two long-estranged brothers from Normandy, couldn’t be more different from each other: while the former is happily married with two kids and a successful boat driver, the latter is a facetious globe-trotting hustler who likes to engage in bar fights. But when Antoine starts getting involved in sleazy activities, Christian flies to his rescue. In an unexpected bonding-adventure they take upon themselves to defend the family they thought they’d never be.",2.013,/8igygfJ2hCKptWpG4kdyjezcnp0.jpg,"L’histoire de deux frères que tout oppose. Antoine, marié, deux enfants, conducteur de bateaux, et Christian, célibataire, chômeur et bagarreur incorrigible. Mais quand Antoine le mari idéal se retrouve mêlé à une sale histoire, c’est Christian le mal aimé qui, même si on ne lui a rien demandé, débarque à Cherbourg pour voler à son secours. Les Cadors comme ils aimaient se surnommer dans leur enfance vont se redécouvrir au travers de cette histoire. Christian qui n’a rien à perdre, va alors défendre au péril de sa vie cette famille qu’il a toujours rêvé d’avoir sans jamais avoir eu le courage de la fonder.",https://www.youtube.com/watch?v=2aTsFNsTCUw,2aTsFNsTCUw
tt15403712,Les enfants des autres,2022,103,Comedy,"['Virginie Efira', 'Roschdy Zem', 'Chiara Mastroianni']","['Rachel Friedmann', 'Ali Ben Attia', 'Alice']",Rebecca Zlotowski,6.8,2768.0,"Rachel loves her life, her students, her friends, her ex, her guitar lessons. When she falls in love with Ali, she grows close to his 4-year-old daughter, Leila. She tucks her in, looks after her, and loves her like a mother... which she isn’t. Not yet. Rachel is 40. The desire for a family of her own is growing stronger, and the clock is ticking. Is it too late?",10.24,/4vsQ4894pzd7nbvP5FoSOHaS1mI.jpg,"Rachel a 40 ans, pas d'enfant. Elle aime sa vie : ses élèves du lycée, ses amis, ses ex, ses cours de guitare. En tombant amoureuse d’Ali, elle s’attache à Leila, sa fille de 4 ans. Elle la borde, la soigne, et l’aime comme la sienne.  Mais aimer les enfants des autres, c’est un risque à prendre…",https://www.youtube.com/watch?v=oAfhtDQM0Bo,oAfhtDQM0Bo
tt15445056,Athena,2022,99,Action,"['Dali Benssalah', 'Sami Slimane', 'Anthony Bajon']","['Abdel', 'Karim', 'Jérôme']",Romain Gavras,6.8,23481.0,"Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.",144.346,/s8B0GsFEebd0DW2spykLMxnc1Kn.jpg,"La mort tragique de leur frère cadet dans des circonstances troubles, va en quelques heures faire basculer la vie d'une fratrie dans le chaos.",https://www.youtube.com/watch?v=I4Fr6xokozw,I4Fr6xokozw
tt15471560,Fumer fait tousser,2022,77,Comedy,"['Gilles Lellouche', 'Vincent Lacoste', 'Anaïs Demoustier']","['Benzène', 'Méthanol', 'Nicotine']",Quentin Dupieux,6.5,5472.0,"After a devastating battle against a diabolical turtle, a team of five avengers – known as the ""Tobacco Force"" - is sent on a mandatory retreat to strengthen their decaying group cohesion. Their sojourn goes wonderfully well until Lézardin, Emperor of Evil, decides to annihilate planet Earth.",11.946,/7aYwL5VEzGkBvww9YFYKBPGBbRt.jpg,"Après un combat acharné contre une tortue démoniaque, cinq justiciers qu’on appelle les ""TABAC FORCE"", reçoivent l’ordre de partir en retraite pour renforcer la cohésion de leur groupe qui est en train de se dégrader. Le séjour se déroule à merveille jusqu’à ce que Lézardin, empereur du Mal, décide d’anéantir la planète Terre…",https://www.youtube.com/watch?v=KhoymAU8AN4,KhoymAU8AN4
tt15484716,En roue libre,2022,89,Comedy,"['Marina Foïs', 'Benjamin Voisin', 'Jean-Charles Clichet']","['Louise Prunier', 'Paul Faillard', 'David']",Didier Barcelo,6.2,656.0,"One morning, Louise, 45, is suddenly unable to step out of her car. Sweats, anxieties, palpitations... she is having an inexplicable panic attack. She is tetanized and simply cannot set foot outside.",4.702,/9Dv2IKD6ap7hlEgQhKPZnmG2Qxa.jpg,"La folle histoire de Louise qui se retrouve un beau matin, prise au piège dans sa propre voiture, terrassée par une attaque de panique dès qu’elle veut en sortir, et de Paul qui vole la voiture et du coup la kidnappe. Les voilà tous les deux embarqués dans un road-movie mouvementé !",https://www.youtube.com/watch?v=XU7-T0nYmdg,XU7-T0nYmdg
tt15532248,Petite leçon d'amour,2021,86,Comedy,"['Laetitia Dosch', 'Pierre Deladonchamps', 'Paul Kircher']","['Julie', 'Mathieu Dupuis', 'Lancelot Girerd']",Ève Deboise,5.6,163.0,"Julie and Mathieu, soon after meeting for the first time, embark in a quest across Paris to stop one of Mathieu’s pupil at school from doing anything stupid after finding a disturbing love note. Inside Mathieu’s old little car, the two characters mix like oil and water, with the math teacher’s carelessness for others not going so well with Julie’s larger than life personality. The more Mathieu discovers some fragility under Julie’s exuberance, the more the two become inseparable.",2.573,/8WKuh1lXGflKGIrppaGVQuB2DHy.jpg,"Un café parisien, des copies égarées, la lettre d’amour d’une lycéenne à son professeur de maths : il n’en faut pas plus à Julie, promeneuse de chiens à ses heures perdues, pour se lancer dans une folle enquête. Elle a peu de temps pour éviter le pire, l’adolescente semble prête à tout. Par où commencer ? Retrouver le prof, et l’entraîner jusqu’à l’aube dans une course effrénée…",https://www.youtube.com/watch?v=p_AtnNicNOE,p_AtnNicNOE
tt15568526,Sage-homme,2023,105,Comedy,"['Karin Viard', 'Melvin Boomer', 'Steve Tientcheu']","['Nathalie Martini', 'Léopold Beyé', 'Jof Beyé']",Jennifer Devoldère,6.8,635.0,"After failing the medical entrance exam, Léopold enters midwifery school by default, hiding the truth from those around him. While he is unconvinced of his commitment to this exclusively female environment, his meeting with Nathalie, an experienced midwife with a passionate character, will change his view of this fascinating world and upset his certainties.",3.663,/fkqircM2kwdNyG4Gm911u1AtlpD.jpg,"Léopold, 19 ans, rate le concours d’entrée à médecine. Il décide d’entrer à l’école des sages-femmes en cachant la vérité à son entourage, dans le but de réintégrer médecine plus tard grâce à une passerelle. Alors qu’il s’engage sans convictions dans ce milieu exclusivement féminin, sa rencontre avec Nathalie, sage-femme d’expérience au caractère passionné, va changer son regard sur cet univers fascinant et bouleverser ses certitudes.",https://www.youtube.com/watch?v=jwzyb772IAo,jwzyb772IAo
tt15676954,Mon héroïne,2022,108,Comedy,"['Pascale Arbillot', 'Chloé Jouannet', 'Louise Coldefy']","['Mathilde', 'Alex Troffel', 'Juliette']",Noémie Lefort,5.8,212.0,"A young girl from Rouen dreams about directing movies with Julia Roberts. Overprotected by her mother, she hopes to join a prestigeous cinema school in New York City, but nothing happens as expected, and her dreams are cruelly broken. Denying her fate, she leaves France to New York City, with her nutty-aunt's help, dreaming to give her screenplay to Julia Roberts herself.",2.187,/2jDeQ0ZvFDNjoHefFRoiTBL4khW.jpg,"Depuis son plus jeune âge, Alex ne rêve que d'une chose : réaliser des films. Mais à Rouen, son quotidien est bien loin du glamour hollywoodien. Surprotégée par sa mère Mathilde, elle espère intégrer une prestigieuse école de cinéma à New York. Malheureusement, tout ne se passe pas comme prévu et ses rêves sont brutalement brisés. Refusant d’accepter son sort, Alex décide de partir pour la grosse pomme avec l’aide de son excentrique tante Juliette pour un projet fou : donner son scénario à Julia Roberts. Elles sont Vite rejointes par Mathilde, et cette aventure new-yorkaise va marquer pour les trois femmes le début d’une nouvelle étape de leur vie et les rapprocher plus que jamais.",https://www.youtube.com/watch?v=VmMFKYWIra0,VmMFKYWIra0
tt15713012,Overdose,2022,119,Action,"['Sofia Essaïdi', 'Assaad Bouab', 'Alberto Ammann']","['Sara Bellaïche', 'Richard Cross', 'Eduardo Gracia']",Olivier Marchal,5.8,2168.0,"Captain Sara Bellaiche, from Toulouse Judiciary Police branch, is investigating a go-fast linked to the murder of two teenagers, an investigation led by Richard Cross, from the Paris Criminal Brigade. Forced to collaborate in order to find the murderer and stop the bloody go-fast, Sara and Richard are both thrown in a breathless race against the clock on the roads of Spain and France.",54.239,/9RvM4wawLRlX608FgZr9kL8CLmy.jpg,"Sara Bellaïche, capitaine à la DIPJ de Toulouse, enquête sur un go-fast lié au meurtre de deux adolescents, dont s’occupe Richard Cross, flic au 36 à Paris. Obligés de collaborer pour retrouver le meurtrier et arrêter ce go-fast sanglant, Sara et Richard, aux méthodes diamétralement opposées, se retrouvent plongés dans une course contre la montre haletante sur les routes espagnoles et françaises.",https://www.youtube.com/watch?v=0lsWXRFfrZY,0lsWXRFfrZY
tt15739130,Les goûts et les couleurs,2022,110,Comedy,"['Rebecca Marder', 'Félix Moati', 'Judith Chemla']","['Marcia', 'Anthony Denoël', 'Darédjane']",Michel Leclerc,5.7,273.0,"Marcia, a classy Parisian young singer, is recording an album with her idol Daredjane, a rock icon from the 70's. When Daredjane accidentally dies, Marcia needs to get approval from Daredjane's right-holder, Anthony, a suburban market vendor in his thirties, to release their album. But Anthony never liked his distant relative, let alone her music. Their two worlds clash between good and bad taste, sophistication and rudeness, sincerity and lies. Unless love gets in the way...",4.814,/nSdTi1Qdwudb2OqzaDtZFdMzEPk.jpg,"Marcia, jeune chanteuse en devenir, enregistre un album avec Daredjane, qui a connu son heure de gloire dans les années 1970/1980. Le décès subit de cette dernière va amener Marcia à devoir composer avec Anthony, son ayant droit.",https://www.youtube.com/watch?v=hXSPmemLMAk,hXSPmemLMAk
tt15740736,Ténor,2022,100,Comedy,"['Michèle Laroque', 'Mohamed Belkhir', 'Guillaume Duhesme']","['Madame Loyseau', 'Antoine Zerkaoui', 'Didier']",Claude Zidi Jr.,6.5,1459.0,"While working part-time as a food deliveryman, Antoine, an aspiring young rapper from the suburbs of Paris, meets Mrs. Loiseau, an eminent teacher at the Paris Opéra. Stunned by the young man's raw talent, she introduces him to the world of opera. As Antoine becomes one of Mrs. Loiseau's students, he hides his new dream from his friends and family, fearing that they won’t understand – this double life burdens him... Somewhere in between the gilded and uptight Parisian upper-class, and the harsh yet free-spirited and familiar suburbs he grew up in, Antoine will have to find his own voice.",27.868,/14195Sv9rUHXJAuWbjFDtRQMUCf.jpg,"Antoine, jeune banlieusard parisien, suit des études de comptabilité sans grande conviction, partageant son temps entre les battles de rap qu’il pratique avec talent et son job de livreur de sushis. Lors d’une course à l’Opéra Garnier, sa route croise celle de Mme Loyseau, professeur de chant dans la vénérable institution, qui détecte chez Antoine un talent brut à faire éclore. Malgré son absence de culture lyrique, Antoine est fasciné par cette forme d’expression et se laisse convaincre de suivre l’enseignement de Mme Loyseau. Antoine n’a d’autre choix que de mentir à sa famille, ses amis et toute la cité pour qui l’opéra est un truc de bourgeois, loin de leur monde.",https://www.youtube.com/watch?v=-rhY0fonYwM,-rhY0fonYwM
tt15783304,Cet été-là,2022,99,Comedy,"['Rose Pou-Pellicer', 'Juliette Havelange', 'Marina Foïs']","['Dune', 'Mathilde', 'Sarah']",Éric Lartigau,5.5,239.0,"Every summer, 10-year-old Dune goes with her parents to the south-west coast of France, where she meets her best friend Mathilde. Together, they explore pine forests, contemplate the shape of clouds, follow teenagers and crash their parties, and secretly watch horror films. But this one summer is special for Dune – last year, the family skipped their usual holiday without her knowing why. She feels that something has changed. As childhood becomes a little more distant, she begins to see adults and teenagers differently and understand their secrets.",4.872,/5Hk4dsEw19QaGiII6uHKiJQ3lCH.jpg,"Dune a 11 ans. Depuis toujours, chaque été, elle traverse la France avec ses parents pour passer les vacances dans leur vieille maison des Landes. Là-bas, Mathilde, 9 ans, l’attend de pied ferme. Une amitié sans failles. Mais cet été-là ne sera pas un été de plus. L’année dernière, Dune et ses parents ne sont pas venus. On ne lui a pas dit pourquoi mais elle sent que quelque chose a changé. Sa mère si distante, les disputes des parents, Mathilde qui tarde à grandir, l’odeur des pins entêtante, le sable qui n’est plus si doux, les films d’horreur ridicules, les amours des grands ados du coin, tout met Dune en alerte. Elle veut comprendre, savoir. Cet été-là Dune va grandir.",https://www.youtube.com/watch?v=7WQfOZPe_3c,7WQfOZPe_3c
