id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr
tt10392128,Attention au départ !,2021,93,Comedy,"['André Dussollier', 'Jérôme Commandeur', 'Jonathan Lambert']","['Antoine', 'Benjamin', 'Michaud']",Benjamin Euvrard,5.2,397.0,"Finally, the holidays are here! Vlad and his friends are so excited! Jérôme, Vlad’s father, is in charge. André, the grandfather of Jeanne and Basile, is also here to help. Six kids, two adults, an eight-hour train trip. Nothing could go wrong. But Jérôme and André miss the train… and watch it leave the station with the kids on board. It’s the beginning of a crazy race for the unlikely duo. While the unsupervised children go wild and have the time of their life, André and Jérôme go through various delays and adventures…",4.913,/89JKGiDKxIaW3Hieficws0eiBLr.jpg,"Rater le train, c'est moche. Alors le voir partir avec vos enfants et ceux de vos amis dont vous avez la charge, c’est une autre histoire… Celle de la folle course-poursuite de Benjamin, papa poule un peu dépassé et Antoine, grand-père fantasque, qui doivent trouver une solution avant qu’on apprenne… qu’ils ont perdu les gosses ! Rattraper le train est leur seule chance de se rattraper..."
tt10404944,BAC Nord,2020,105,"Action,Crime,Drama","['Gilles Lellouche', 'Karim Leklou', 'François Civil']","['Greg Cerva', 'Yass', 'Antoine']",Cédric Jimenez,6.9,14272.0,"A police brigade working in the dangerous northern neighborhoods of Marseille, where the level of crime is higher than anywhere else in France.",26.041,/nLanxl7Xhfbd5s8FxPy8jWZw4rv.jpg,"2012. Les quartiers Nord de Marseille détiennent un triste record : la zone au taux de criminalité le plus élevé de France. Poussée par sa hiérarchie, la BAC Nord, brigade de terrain, cherche sans cesse à améliorer ses résultats. Dans un secteur à haut risque, les flics adaptent leurs méthodes, franchissant parfois la ligne jaune. Jusqu'au jour où le système judiciaire se retourne contre eux…"
tt10405142,Qu'est-ce qu'on a tous fait au Bon Dieu ?,2021,98,Comedy,"['Christian Clavier', 'Chantal Lauby', 'Ary Abittan']","['Claude Verneuil', 'Marie Verneuil', 'David Benichou']",Philippe de Chauveron,6.1,4185.0,"Claude and Marie Verneuil will soon be celebrating their 40th wedding anniversary. For the occasion, their four daughters - Isabelle, Odile, Ségolène and Laure - decide to organize a big surprise party in their family home in Chinon. They also decide to invite, each, the parents of their respective husbands - Rachid Benassem, David Benichou, Chao Ling and Charles Koffi.",24.159,/jN0xIYBgkfSWIMqhJlQMyPY29ti.jpg,"Ce sont bientôt les 40 ans de mariage de Claude et Marie Verneuil. Pour cette occasion, leurs 4 filles décident d’organiser une grande fête surprise dans la maison familiale de Chinon et d’y inviter les parents de chacun des gendres, pour quelques jours. Claude et Marie vont devoir accueillir sous leur toit les parents de Rachid, David, Chao et Charles : ce séjour « familial » s'annonce mouvementé."
tt10415020,L'homme parfait,2022,86,Comedy,"['Didier Bourdon', 'Pierre-François Martin-Laval', 'Valérie Karsenti']","['Franck Pernet', 'Bobby', 'Florence']",Xavier Durringer,4.6,186.0,"Florence, a lawyer overwhelmed by her family life, decides to buy a humanoid robot with a perfect physique. The robot meets all her expectations: maintain the house, take care of the children, and more... By maliciously disrupting their daily routine, the robot also arouses the jealousy of her self-centered careless husband, Franck, a second-class actor who suddenly realizes he must make some efforts not to lose the love of his wife.",2.671,/uh0zvgzErHrSXmIkW9YL9H9PFZc.jpg,"Florence, débordée par sa vie de famille et son travail, décide d’acheter un robot à l’apparence humaine et au physique parfait. Il répond à toutes ses attentes : entretenir la maison, s’occuper des enfants, et plus encore… Mais le robot va vite susciter de la jalousie chez Franck, son mari acteur je-m’en-foutiste au chômage. De peur de perdre sa femme, Franck décide de reprendre les choses en mains, d’autant que le robot semble trouver un malin plaisir à semer le trouble dans leur couple !"
tt10438512,La ruche,2021,81,Drama,"['Ludivine Sagnier', 'Sophie Breyer', 'Mara Taquin']","['Alice', 'Marion', 'Claire']",Christophe Hermans,5.9,202.0,"As far as they can remember, Marion, Claire and Louise have been living at the pace of their mother Alice’s ups and downs. Now, love is everything that they have left to fight the spiral of self-destruction in which Alice is sinking even more deeply. An unconditional love as violent as it is indescribable.",1.858,/34q3si2lNccw9sOo2X8n0nUdL0R.jpg,"Du plus loin qu'elles s'en souviennent, Marion Claire et Louise ont toujours vécu au rythme des joies et de la douleur d'Alice, leur mère. Aujourd'hui, elles n'ont plus que leur amour à opposer à cette spirale destructice dans laquelle Alice sombre chaque jour davantage. Un amour infini, aussi violent qu’indicible."
tt10441958,La bonne épouse,2020,109,"Comedy,Drama","['Juliette Binoche', 'Yolande Moreau', 'Noémie Lvovsky']","['Paulette Van der Beck', 'Gilberte Van der Beck', 'Marie-Thérèse']",Martin Provost,5.8,2315.0,"Paulette Van Der Beck and her husband have been running the housekeeping school of Bitche in Alsace for many years. Their mission is to train teenage girls to become the perfect housewives at a time when women were expected to be subservient to their husband.  After the sudden death of her husband, Paulette discovers that the school is on the verge of bankruptcy and has to take her responsibilities. But while preparations are underway for the best housekeeping competition TV show, she and her lively students start questioning their beliefs as the nation-wide protests of May 1968 transform society around them.  Reunited with her first love, André, and with the help of her eccentric stepsister Gilberte and strict nun Marie-Therese, Paulette joins forces with the schoolgirls to overcome their suppressed status and become liberated women.",5.806,/ehTLrtaTPIICU9KvgpyAjacFMbJ.jpg,Tenir son foyer et se plier au devoir conjugal sans moufter: c’est ce qu’enseigne avec ardeur Paulette Van Der Beck dans son école ménagère. Ses certitudes vacillent quand elle se retrouve veuve et ruinée. Est‐ce le retour de son premier amour ou le vent de liberté de mai 68? Et si la bonne épouse devenait une femme libre?
tt10456740,Balle perdue,2020,92,"Action,Crime,Thriller","['Alban Lenoir', 'Nicolas Duvauchelle', 'Ramzy Bedia']","['Lino', 'Areski', 'Charas']",Guillaume Pierret,6.3,14589.0,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",19.078,/qnlChF8U4diiykXQYs1miigGy7t.jpg,"Petit génie de la mécanique, Lino est réputé pour ses voitures‐béliers. Jusqu’au jour où il se fait arrêter pour un braquage qui tourne mal. Repéré par le chef d’une unité de flics de choc, il se voit proposer un marché pour éviter la prison. Neuf mois plus tard, Lino a largement fait ses preuves. Mais soudain accusé à tort de meurtre, il n’a d’autre choix que de retrouver l’unique preuve de son innocence : la balle du crime, coincée dans une voiture disparue."
tt10457128,Été 85,2020,101,"Drama,Romance","['Félix Lefebvre', 'Benjamin Voisin', 'Philippine Velge']","['Alexis Robin', 'David Gorman', 'Kate']",François Ozon,6.9,14343.0,"What do you dream of when you're 16-years-old and in a seaside resort in Normandy in the 1980s? A best friend? A lifelong teen pact? Scooting off on adventures on a boat or a motorbike? Living life at breakneck speed? No. You dream of death. Because you can't get a bigger kick than dying. And that's why you save it till the very end. The summer holidays are just beginning, and this story recounts how Alexis grew into himself.",13.399,/rkJKDC5gYrPXQx9IqNaUhSb3beC.jpg,"L’été de ses 16 ans, Alexis, lors d’une sortie en mer sur la côte normande, est sauvé héroïquement du naufrage par David, 18 ans. Alexis vient de rencontrer l’ami de ses rêves. Mais le rêve durera-t-il plus qu'un été ? L’été 85…"
tt10505316,Illusions perdues,2021,149,"Drama,Romance","['Benjamin Voisin', 'Cécile de France', 'Vincent Lacoste']","['Lucien', 'Louise', 'Etienne Lousteau']",Xavier Giannoli,7.4,6790.0,"Taking place between the years 1837 and 1843, Balzac’s classic novel focuses on the young poet Lucien de Rubempré, who leaves Angouleme for Paris in the pursuit of becoming an author.",7.296,/vLr7juofGqjOI2CyJ7hEKBXymxu.jpg,"Lucien est un jeune poète inconnu dans la France du XIXème siècle. Il a de grandes espérances et veut se forger un destin. Il quitte l'imprimerie familiale de sa province natale pour tenter sa chance à Paris, au bras de sa protectrice. Bientôt livré à lui-même dans la ville fabuleuse, le jeune homme va découvrir les coulisses d'un monde voué à la loi du profit et des faux-semblants. Une comédie humaine où tout s'achète et se vend, la littérature comme la presse, la politique comme les sentiments, les réputations comme les âmes. Il va aimer, il va souffrir, et survivre à ses illusions."
tt10510254,Les Vieux Chums,2020,123,Drama,"['Patrick Labbé', 'Paul Doucet', 'Luka Limoges']","['Pierrot', 'Jacques', 'Victor']",Claude Gagnon,6.7,60.0,Pierrot is serene and has no fear of his premature death. He asks his childhood friend Jacques to help him end his days well. This unusual approach will lead the two friends to a peaceful end.,1.788,/uxQAb4jQ6Pg3QjO2UoorOwxuY0W.jpg,"Pierrot rentre à Saint-Hyacinthe, sa ville natale, pour y revoir les gens et les lieux qu'il aime et qu'il a toujours portés en lui, même lorsqu'il vivait à l'étranger. Il vient boucler la boucle, fermer les livres. Serein, Pierrot n'a aucune peur de cette mort qui se pointe prématurément. Il sollicite son ami d'enfance, Jacques, pour l'aider à bien finir ses jours. La démarche qui est peu commune mènera néanmoins les deux amis vers une apaisante quiétude."
tt10515720,Champagne!,2022,100,Comedy,"['Elsa Zylberstein', 'François-Xavier Demaison', 'Stéphane De Groodt']","['Romane', 'Jean', 'Patrick']",Nicolas Vanier,4.8,462.0,"Springtime in the French vineyards of Champagne. Patrick has gathered his oldest friends for his bachelor party. The trouble is, everyone hates his future wife. This could thus become one hellish weekend in gourmet paradise.",4.627,/cps5cYT3tXBQw1UqdOwPJvklN1p.jpg,"Jean, Patrick, Joanna, Romane et Guillaume se connaissent maintenant depuis plus de 30 ans. Leurs mariages et leurs enfants n'ont pas réussi à les éloigner et, le temps d'un week-end, la bande décide de se rendre en Champagne pour l'enterrement de vie de garçon de Patrick. Cependant, lorsque la future épouse arrive à l'improviste elle ne semble pas faire l'unanimité, et ces 30 ans d'amitié risquent de tourner au vinaigre."
tt10534996,Josep,2020,71,"Animation,Biography,Drama","['Sergi López', 'Emmanuel Vottero', 'Emmanuel Vottero']","['Josep Bartoli', 'Martin', ""L'homme du consulat""]",Aurel,7.4,2209.0,"February 1939. Overwhelmed by the flood of Republicans fleeing Franco's dictatorship, the French government's solution consists in confining the Spanish refugees in concentration camps where they have no other choice than to build their own shelters, feed off the horses which have carried them out of their country, and die by the hundred for lack of hygiene and water... In one of these camps, two men, separated by barbwire, will become friends. One is a guard the other is Josep Bartoli (Barcelona 1910 - New York 1995), a cartoonist who fights against the Franco regime.",8.483,/o0pwyA3PqgqfguXUKc475SJYR2x.jpg,"Février 1939. Submergé par le flot de Républicains fuyant la dictature franquiste, le gouvernement français les parque dans des camps. Deux hommes séparés par les barbelés vont se lier d’amitié. L’un est gendarme, l’autre est dessinateur. De Barcelone à New York, l'histoire vraie de Josep Bartolí, combattant antifranquiste et artiste d'exception."
tt10537660,Mystère à Saint-Tropez,2021,89,"Comedy,Crime,Mystery","['Christian Clavier', 'Benoît Poelvoorde', 'Thierry Lhermitte']","['Jean Boulin', 'Le baron Claude Tranchant', 'Yves Lamarque']",Nicolas Benamou,4.9,1827.0,"Every summer, the Billionaire Tranchant and his wife Eliane host the glamorous world of celebrities in their luxurious mansion in the south of France. When a criminal car sabotage related to threatening letters wreak havoc in the villa, Tranchant goes in search of the best agent for the investigation. In the middle of this hot summer, only the arrogant and incompetent agent Boullin is available... To catch the suspect and solve the mystery, he will have no choice but to impersonate a newly hired butler and will turn everyone’s vacation into a hilarious game of ‘Cluedo’!",7.824,/bWpIB5MWhH3vDmNUOC1PuE0ejt1.jpg,"Août 1970, en pleine période yéyé. Comme chaque année, le milliardaire Claude Tranchant et sa femme Éliane ont invité le gratin du show-business dans leur somptueuse villa tropézienne. Rien ne semble pouvoir gâcher les festivités, si ce n'est l'inquiétant sabotage de la décapotable du couple. Persuadé d'être victime d'une tentative de meurtre, Tranchant fait appel à son ami Chirac pour bénéficier des services du meilleur flic de Paris. Mais au coeur de l'été, seul le commissaire Boulin, à quelques semaines de la retraite, est disponible. Aussi arrogant qu'incompétent, c'est avec des méthodes toutes personnelles que le policier va se lancer sur les traces du trouble-fête."
